Acceleration,Method,ScanID,CoilNoiseIncrease,SSIM,PSNR,NRMSE,HFEN,VIF,NQM,SSFD,LPIPS (VGG-16),ResNet50 (RadImageNet)
2,UNet,1000323,3,0.8812730312347412,31.492385864257812,0.09456223994493484,0.50452721118927,0.1322989144317152,20.26530917789133,5.009953498840332,0.22861909866333008,1.2842621803283691
2,UNet,1000344,0,0.8794121742248535,30.936843872070312,0.24615643918514252,0.4260503649711609,0.15282404649331635,12.95860140023946,4.03940486907959,0.15844686329364777,0.5061420202255249
2,UNet,1000344,1,0.8704977631568909,31.221473693847656,0.2336384654045105,0.4473559558391571,0.14879023099090313,12.64575122193743,4.44571590423584,0.16952213644981384,0.5619034767150879
2,UNet,1000344,2,0.846725583076477,30.708234786987305,0.2499898225069046,0.46782490611076355,0.13661114475698138,12.003267268079734,5.306308746337891,0.17591321468353271,0.6087383031845093
2,UNet,1000344,3,0.810417115688324,30.45990753173828,0.25531938672065735,0.4949781894683838,0.12933598102262842,11.702837483765354,6.621194362640381,0.1906052678823471,0.6959637999534607
2,UNet,1000432,0,0.8609825372695923,31.900985717773438,0.08233904093503952,0.34239134192466736,0.15713579669991465,20.98586630482331,2.6946401596069336,0.15599216520786285,0.7965111136436462
2,UNet,1000432,1,0.8445948362350464,31.380863189697266,0.0876573696732521,0.35336601734161377,0.1549957991618147,20.081191671705653,2.854674816131592,0.1663270890712738,0.82939612865448
2,UNet,1000432,2,0.8225292563438416,31.14288330078125,0.08921215683221817,0.35733816027641296,0.15246197189062866,20.285923107542935,2.9879150390625,0.17199677228927612,0.8949272036552429
2,UNet,1000432,3,0.8024932742118835,30.307086944580078,0.10144437104463577,0.3653331995010376,0.1482414267841105,18.903375586387362,3.1815199851989746,0.17794296145439148,0.9473796486854553
2,UNet,1000464,0,0.8868890404701233,30.976776123046875,0.0837005078792572,0.44626107811927795,0.1430914307005639,19.98713745151974,5.552695274353027,0.22226227819919586,1.411869764328003
2,UNet,1000464,1,0.8924722075462341,29.081499099731445,0.11201755702495575,0.47590482234954834,0.14208073040220334,18.0707105625288,5.6211371421813965,0.22523164749145508,1.4160432815551758
2,UNet,1000464,2,0.8890930414199829,29.14160919189453,0.11104025691747665,0.4757019281387329,0.14130819437213687,18.12040358137543,5.596899509429932,0.2266642153263092,1.4080864191055298
2,UNet,1000464,3,0.8830946683883667,29.319143295288086,0.1082281842827797,0.47650474309921265,0.1401136656777775,18.28299496280087,5.693867206573486,0.22538000345230103,1.4246116876602173
2,UNet,1000538,0,0.8508398532867432,34.64055252075195,0.09969309717416763,0.36606961488723755,0.15606029675640457,22.584622253571304,3.992189407348633,0.1555006206035614,0.6181303858757019
2,UNet,1000538,1,0.8299383521080017,34.044097900390625,0.10581318289041519,0.3741994798183441,0.15203924653396056,22.18596808851828,4.233480930328369,0.162861630320549,0.6373807191848755
2,UNet,1000538,2,0.7927985191345215,32.98262023925781,0.1178269013762474,0.387390673160553,0.14290091016169648,22.19644194457181,5.001274108886719,0.17630533874034882,0.6948044300079346
2,UNet,1000538,3,0.7508829236030579,32.297698974609375,0.12967999279499054,0.4152442514896393,0.13574585209302142,21.077146417995294,6.289370536804199,0.18953853845596313,0.7812376618385315
2,UNet,1000591,0,0.8909093141555786,36.06998062133789,0.09851729869842529,0.3210884630680084,0.16338581229650748,23.28458015097247,3.7716498374938965,0.16590560972690582,0.6536769270896912
2,UNet,1000591,1,0.8732354044914246,34.55276107788086,0.11593934148550034,0.3281637728214264,0.1585392785128664,19.834885113712303,4.06791877746582,0.17585301399230957,0.7627212405204773
2,UNet,1000591,2,0.8491880297660828,34.01947021484375,0.12283442169427872,0.3361750841140747,0.15227360401998682,19.80304011757354,4.432011604309082,0.19055907428264618,0.8158068060874939
2,UNet,1000591,3,0.8207711577415466,33.78858184814453,0.12806525826454163,0.3482530117034912,0.14630023911077567,19.49197183984557,4.908820152282715,0.20125068724155426,0.9211524724960327
2,UNet,1000697,0,0.9225102663040161,35.24687957763672,0.06789392232894897,0.36375343799591064,0.16521673049960778,25.11699083525884,2.6891472339630127,0.1605668067932129,0.6395966410636902
2,UNet,1000697,1,0.9090707302093506,34.619022369384766,0.07240146398544312,0.3642216920852661,0.16485303218273656,24.948254203652876,2.701716423034668,0.16213083267211914,0.7046071290969849
2,UNet,1000697,2,0.9032145142555237,34.6551628112793,0.07221905142068863,0.3654344081878662,0.16277945839177785,24.99290403849802,2.7217695713043213,0.1637275516986847,0.7319830060005188
2,UNet,1000697,3,0.8934131264686584,34.86185836791992,0.07091107219457626,0.3684368431568146,0.16096979421260785,25.054536184622584,2.734128713607788,0.16910012066364288,0.7631775140762329
2,UNet,1000735,0,0.8839462399482727,32.80712127685547,0.07810964435338974,0.3655572831630707,0.15941390021729443,21.933737178916218,3.1850533485412598,0.1716797649860382,0.7855658531188965
2,UNet,1000735,1,0.8788673877716064,32.814239501953125,0.07764368504285812,0.3664960265159607,0.15861225068581822,21.913804836332943,3.202285051345825,0.1751234084367752,0.7896432876586914
2,UNet,1000735,2,0.8788674473762512,32.814239501953125,0.07764368504285812,0.3664960265159607,0.15861225170597057,21.913804811576387,3.202285051345825,0.1751234233379364,0.7896432876586914
2,UNet,1000735,3,0.8788672089576721,32.814239501953125,0.07764369249343872,0.3664960563182831,0.15861224986967337,21.913801723186964,3.202285051345825,0.1751234233379364,0.7896436452865601
2,UNet,1000759,0,0.8912091851234436,32.50574493408203,0.06982962042093277,0.3107815682888031,0.16686852605717958,21.467294751244633,2.516331434249878,0.15097923576831818,0.8213405609130859
2,UNet,1000759,1,0.8751916885375977,32.233604431152344,0.072083480656147,0.3124331533908844,0.16565555782876845,21.019296067226296,2.5788955688476562,0.15495817363262177,0.8790783286094666
2,UNet,1000759,2,0.8634604811668396,32.112205505371094,0.07312122732400894,0.3143100142478943,0.1629689175120319,20.97865883938079,2.5990848541259766,0.15820443630218506,0.894865870475769
2,UNet,1000759,3,0.8442748188972473,31.83927345275879,0.0753258466720581,0.31689363718032837,0.16213151754916574,20.922147923245824,2.654160976409912,0.16220279037952423,0.9440035820007324
2,UNet,1000769,0,0.8970853090286255,32.08564376831055,0.07917019724845886,0.31478556990623474,0.16840316004017042,21.049556994138392,2.520237922668457,0.15321661531925201,0.8343710899353027
2,UNet,1000769,1,0.8836716413497925,31.404037475585938,0.0848677009344101,0.3175155520439148,0.16752694234941698,20.550295522039686,2.574002504348755,0.15592697262763977,0.8901246786117554
2,UNet,1000769,2,0.8729251623153687,31.485824584960938,0.08429324626922607,0.3186827600002289,0.1659924534275291,20.607466700140904,2.600381374359131,0.1577966809272766,0.9078022241592407
