Acceleration,Method,ScanID,SSFD (Patch Size 1),SSFD (Patch Size 4),SSFD (Patch Size 8),SSFD (Patch Size 16),SSFD (Patch Size 64),SSFD (Patch Coverage 10),SSFD (Patch Coverage 25),SSFD (Patch Coverage 50),SSFD (Patch Coverage 75)
4,UNet,1001104,6.390923023223877,0.8235203623771667,5.185091972351074,2.317086935043335,0.3695434033870697,1.2152752876281738,2.317086935043335,5.910632610321045,1.69386887550354
4,UNet,1001119,6.43311071395874,1.101119041442871,3.971705675125122,3.1185531616210938,0.7496346235275269,1.4267289638519287,3.1185531616210938,9.987527847290039,2.2513251304626465
4,UNet,1001140,5.831904411315918,1.6039350032806396,2.5823464393615723,2.9834952354431152,0.7095478773117065,1.3379676342010498,2.9834952354431152,7.964298248291016,2.43768310546875
4,UNet,1001144,7.084924221038818,1.3361958265304565,6.758026123046875,3.1617374420166016,0.6875416040420532,1.7441682815551758,3.1617374420166016,9.021061897277832,2.218363046646118
4,UNet,1001159,6.626692295074463,2.5486276149749756,3.2000129222869873,3.3575351238250732,0.9834346771240234,1.8643405437469482,3.3575351238250732,11.545816421508789,3.5905680656433105
4,UNet,1001168,6.289158821105957,0.8652194738388062,4.216232776641846,2.3692128658294678,0.4008150100708008,0.8845065832138062,2.3692128658294678,5.971392631530762,1.9540393352508545
4,UNet,1001170,7.432285308837891,0.870649516582489,3.6776785850524902,2.38122820854187,0.4578190743923187,1.2727843523025513,2.38122820854187,7.557255744934082,2.01220703125
4,UNet,1001184,6.2270026206970215,0.9916616678237915,3.6266212463378906,3.026790142059326,0.540282130241394,1.5873571634292603,3.026790142059326,8.707897186279297,2.384726047515869
4,UNet,1001275,7.465437889099121,2.740856409072876,3.7360024452209473,3.8172881603240967,1.035831093788147,2.377188205718994,3.8172881603240967,10.994202613830566,3.148778200149536
4,UNet,1001381,6.264418601989746,0.887106716632843,2.825854778289795,3.1881349086761475,0.651071310043335,1.8225679397583008,3.1881349086761475,10.056496620178223,2.5202207565307617
4,UNet,1001651,6.346022605895996,1.6549478769302368,7.374867916107178,3.06770396232605,0.7176476716995239,1.6974093914031982,3.06770396232605,9.372796058654785,1.8075191974639893
4,UNet,1001655,6.231027126312256,1.3402795791625977,3.9481041431427,2.540755033493042,0.6779783368110657,1.3577392101287842,2.540755033493042,9.399724006652832,2.219362735748291
4,UNet,1001687,6.140317440032959,0.9134825468063354,3.3269379138946533,2.4894275665283203,0.706879198551178,1.4364149570465088,2.4894275665283203,7.760466575622559,1.9274561405181885
4,UNet,1001759,6.7178955078125,1.123720645904541,4.220249176025391,2.9972057342529297,0.9042333364486694,1.5584604740142822,2.9972057342529297,7.787670135498047,2.6033143997192383
4,UNet,1001763,7.981103420257568,1.3129175901412964,4.419089317321777,3.6279876232147217,0.8676100969314575,1.9778369665145874,3.6279876232147217,10.285135269165039,2.8129773139953613
4,UNet,1001798,7.436013698577881,2.717405319213867,3.2570176124572754,3.5834457874298096,0.8021020889282227,1.991113305091858,3.5834457874298096,9.792362213134766,2.552349328994751
4,UNet,1001850,7.152346134185791,1.4921191930770874,5.236062526702881,3.6076667308807373,0.7598694562911987,1.5495460033416748,3.6076667308807373,10.265828132629395,2.547873020172119
4,UNet,1001851,5.155683517456055,2.0891261100769043,5.450494289398193,3.267582416534424,1.2211613655090332,1.9094575643539429,3.267582416534424,10.288191795349121,2.228299617767334
4,UNet,1001938,11.429594039916992,1.918548583984375,4.865236759185791,3.480396270751953,1.0949809551239014,1.7216408252716064,3.480396270751953,11.023333549499512,2.957149028778076
4,UNet,1001959,7.596331596374512,1.7438099384307861,2.326429843902588,2.8449058532714844,0.6111449003219604,1.1967387199401855,2.8449058532714844,9.501504898071289,2.7831146717071533
4,UNet,1001995,6.614047050476074,1.152195692062378,5.545083522796631,2.8474366664886475,0.7236523628234863,1.4590580463409424,2.8474366664886475,7.440164089202881,2.493004322052002
4,UNet,1001997,10.274459838867188,2.217475175857544,3.45084810256958,3.9387340545654297,0.9908089637756348,1.5785114765167236,3.9387340545654297,9.935382843017578,2.521641731262207
4,UNet,1002007,5.489641189575195,1.62788987159729,5.860197067260742,3.134756326675415,0.7653864622116089,1.4768072366714478,3.134756326675415,9.428486824035645,2.353543281555176
4,UNet,1002035,6.682555198669434,0.6481180787086487,3.12109637260437,2.4348859786987305,0.3598262369632721,1.2130882740020752,2.4348859786987305,6.5302414894104,1.8570287227630615
4,UNet,1002274,6.497857570648193,1.1455575227737427,4.997628688812256,2.869925022125244,0.6669068932533264,1.5370872020721436,2.869925022125244,11.493291854858398,2.267782688140869
4,UNet,1002351,7.364554405212402,1.3847616910934448,6.068675518035889,3.91489839553833,0.9047120809555054,1.9774830341339111,3.91489839553833,10.879112243652344,2.674772262573242
4,UNet,1002380,9.751596450805664,1.7354328632354736,3.730837345123291,3.808764696121216,0.7291762232780457,1.5708277225494385,3.808764696121216,10.927024841308594,2.4793529510498047
4,UNet,1002382,7.7316741943359375,0.6648625731468201,1.8329814672470093,1.9286073446273804,0.3811946511268616,1.0392827987670898,1.9286073446273804,6.148218631744385,1.8232145309448242
4,UNet,1002412,6.553863525390625,1.8885633945465088,2.7571449279785156,3.6955344676971436,0.7863864898681641,1.810302972793579,3.6955344676971436,11.085725784301758,2.827932834625244
4,UNet,1002417,10.924019813537598,0.9235204458236694,3.065549612045288,3.032733678817749,0.8517716526985168,1.908597707748413,3.032733678817749,10.744502067565918,2.7390708923339844
4,UNet,1002451,11.188807487487793,1.7932603359222412,4.375701904296875,4.0546417236328125,0.9334737658500671,1.8077929019927979,4.0546417236328125,11.067192077636719,3.3098435401916504
4,UNet,1002515,12.3578462600708,2.2257936000823975,2.994353771209717,4.082039833068848,1.1489975452423096,1.9323413372039795,4.082039833068848,11.272703170776367,4.372872352600098
4,UNet,1002526,5.323507785797119,0.737928032875061,4.488989353179932,2.839674711227417,0.5183272361755371,1.2515233755111694,2.839674711227417,8.132967948913574,1.7450430393218994
4,UNet,1002538,6.967455863952637,1.3913933038711548,2.4002017974853516,3.2511279582977295,0.8204159736633301,1.7927589416503906,3.2511279582977295,11.125900268554688,2.8586983680725098
6,UNet,1000017,13.455568313598633,2.2986650466918945,4.765415668487549,4.8880205154418945,1.1085892915725708,2.2170374393463135,4.8880205154418945,11.809557914733887,3.452033519744873
6,UNet,1000026,11.160840034484863,2.259972095489502,6.673572540283203,4.279015064239502,0.9417719841003418,2.0415873527526855,4.279015064239502,12.167790412902832,2.965827465057373
6,UNet,1000041,9.540571212768555,1.3065518140792847,4.492232799530029,2.8689498901367188,0.6869968175888062,1.5837736129760742,2.8689498901367188,7.24945592880249,2.146329402923584
6,UNet,1000071,11.372153282165527,1.3324406147003174,6.031270980834961,3.573004961013794,0.7029185891151428,1.756109595298767,3.573004961013794,10.536015510559082,2.7677619457244873
6,UNet,1000107,7.746469020843506,0.8023982048034668,3.0914359092712402,2.8210926055908203,0.48765698075294495,1.1747201681137085,2.8210926055908203,7.334252834320068,1.9307470321655273
6,UNet,1000153,9.446942329406738,1.6347211599349976,5.35745096206665,2.949002981185913,0.7489768862724304,1.7083238363265991,2.949002981185913,8.704594612121582,2.7835440635681152
6,UNet,1000178,10.35539722442627,2.064293622970581,5.981965065002441,4.348826885223389,0.8599894642829895,2.3336472511291504,4.348826885223389,12.797761917114258,3.1223881244659424
6,UNet,1000196,15.041236877441406,2.2094995975494385,8.213970184326172,5.547451972961426,1.114574909210205,2.464684009552002,5.547451972961426,13.366786003112793,4.209826469421387
6,UNet,1000206,8.421492576599121,1.677828073501587,4.197680950164795,3.3021175861358643,0.6241049766540527,1.4280779361724854,3.3021175861358643,12.01098918914795,2.746560573577881
6,UNet,1000264,6.79416036605835,0.9361459016799927,3.9373130798339844,2.7653908729553223,0.3392222225666046,1.2257030010223389,2.7653908729553223,8.09886360168457,2.0835747718811035
6,UNet,1000292,11.084684371948242,2.6758151054382324,6.45315408706665,4.383277416229248,1.1241358518600464,2.226466655731201,4.383277416229248,10.687355041503906,2.943432569503784
6,UNet,1000314,7.584670066833496,0.9194902181625366,5.0213823318481445,3.004615545272827,0.4027191996574402,1.5179476737976074,3.004615545272827,8.908854484558105,2.61216402053833
6,UNet,1000323,14.211587905883789,1.7437978982925415,6.049139976501465,4.517832279205322,0.9897993206977844,2.2713775634765625,4.517832279205322,11.877674102783203,3.005340814590454
6,UNet,1000344,11.381143569946289,2.2169461250305176,4.676281929016113,4.371556282043457,0.917499840259552,2.3390986919403076,4.371556282043457,11.667860984802246,3.014594554901123
6,UNet,1000432,9.46211051940918,1.443016767501831,5.014079570770264,2.9114670753479004,0.8742445111274719,1.7366561889648438,2.9114670753479004,7.224661350250244,2.4005954265594482
6,UNet,1000464,11.460533142089844,2.86647367477417,10.82336139678955,6.163826942443848,1.259179711341858,2.86932373046875,6.163826942443848,14.50562572479248,4.01102876663208
6,UNet,1000538,10.80456829071045,1.9453843832015991,8.400659561157227,3.5934340953826904,0.6825886964797974,1.9114433526992798,3.5934340953826904,10.884593963623047,2.1570212841033936
6,UNet,1000591,8.586621284484863,1.8757398128509521,9.518845558166504,3.794652223587036,0.9628607034683228,2.143812656402588,3.794652223587036,10.286897659301758,2.1003689765930176
6,UNet,1000697,7.558077812194824,0.6423311233520508,2.111211061477661,2.7989017963409424,0.48740822076797485,1.4248690605163574,2.7989017963409424,7.702940940856934,2.077615737915039
6,UNet,1000735,6.633947849273682,1.0471651554107666,4.559068202972412,2.7094719409942627,0.4635467529296875,1.3512088060379028,2.7094719409942627,9.490962982177734,2.1029164791107178
6,UNet,1000759,12.858738899230957,1.507227897644043,5.107570648193359,3.363257884979248,1.0553473234176636,1.5728557109832764,3.363257884979248,7.6218438148498535,2.7900757789611816
6,UNet,1000769,12.086671829223633,1.5571670532226562,5.481942653656006,3.3717613220214844,1.0488876104354858,1.685808777809143,3.3717613220214844,7.903478145599365,2.7940268516540527
6,UNet,1000891,7.7271833419799805,2.06288480758667,5.971217632293701,3.1228621006011963,0.964423656463623,2.0732319355010986,3.1228621006011963,8.453978538513184,3.1571147441864014
6,UNet,1000899,10.731958389282227,2.6521332263946533,7.574485778808594,6.089450836181641,1.9139740467071533,3.0654959678649902,6.089450836181641,14.317028999328613,4.647067070007324
6,UNet,1001064,8.274409294128418,1.26439368724823,6.537084102630615,3.141887903213501,0.8491438627243042,1.873267412185669,3.141887903213501,8.289342880249023,2.8925116062164307
6,UNet,1001090,7.265982151031494,2.231243848800659,8.251264572143555,3.9591128826141357,1.6038081645965576,2.2849133014678955,3.9591128826141357,13.101534843444824,3.066044330596924
6,UNet,1001096,8.397123336791992,1.2989717721939087,3.148129940032959,2.8199679851531982,0.7936041355133057,1.3417437076568604,2.8199679851531982,8.011344909667969,2.3129305839538574
6,UNet,1001104,6.729612827301025,1.1414991617202759,5.7437052726745605,2.627467632293701,0.4830143451690674,1.5326422452926636,2.627467632293701,6.401522636413574,2.0174641609191895
6,UNet,1001119,11.484926223754883,1.4080538749694824,5.447244644165039,4.974200248718262,0.8096858263015747,1.9880907535552979,4.974200248718262,13.369401931762695,2.9149303436279297
6,UNet,1001140,7.442629814147949,2.1166815757751465,4.131040096282959,3.6991817951202393,1.1589010953903198,1.908055067062378,3.6991817951202393,10.61404037475586,3.291660785675049
6,UNet,1001144,9.42240047454834,1.5436502695083618,7.310243129730225,3.9636473655700684,0.8182426691055298,1.9883419275283813,3.9636473655700684,10.718354225158691,2.5027992725372314
6,UNet,1001159,9.824810981750488,3.6272149085998535,5.67178201675415,4.635563850402832,1.2666656970977783,2.40962553024292,4.635563850402832,14.872822761535645,4.108839511871338
6,UNet,1001168,6.887394905090332,1.0332114696502686,3.1818790435791016,2.134434700012207,0.48927682638168335,0.9625047445297241,2.134434700012207,6.909775733947754,2.186028003692627
6,UNet,1001170,9.108384132385254,1.2444639205932617,4.806431770324707,2.9501423835754395,0.5098916292190552,1.4880768060684204,2.9501423835754395,8.549551010131836,2.464967966079712
6,UNet,1001184,6.757267951965332,1.2070338726043701,4.561890602111816,3.336268186569214,0.5991486310958862,1.6116578578948975,3.336268186569214,8.991483688354492,2.601170778274536
